model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,0,35,4,0,bert,0,12,4,16,16156.0,16692.530612244896,2273.5588222983465
resnet101,0,35,4,0,bert,0,11,4,16,16099.5,16111.34693877551,190.25391744422453
resnet101,0,35,4,0,bert,0,12,4,8,16188.0,16246.377551020409,280.0473179881747
resnet101,0,35,4,0,bert,7,12,4,8,16013.5,16062.622448979591,300.00287465650354
resnet101,0,35,4,0,bert,8,9,4,8,15960.0,15991.683673469388,295.366275448332
resnet101,0,1,4,0,bert,0,12,4,16,10605.5,10798.0,382.29684480913573
resnet101,0,16,4,0,bert,0,12,4,16,10726.5,10828.051020408164,523.7928662979986
resnet101,0,35,4,0,bert,9,12,4,64,16068.0,16078.061224489797,342.1407938001169
resnet101,0,35,4,0,bert,0,0,4,16,15951.5,15975.326530612245,261.1977816384766
resnet101,0,35,4,0,bert,0,11,4,32,16117.5,16140.438775510203,188.18342475787463
resnet101,16,35,4,0,bert,0,12,4,64,10793.0,10932.42857142857,586.6020101971583
resnet101,0,35,4,0,bert,0,12,4,64,16155.0,16183.336734693878,182.86177136315965
resnet101,0,26,4,0,bert,0,12,4,8,12269.5,12278.081632653062,120.12456744337061
resnet101,6,35,4,0,bert,0,5,4,8,13431.0,13461.546391752578,196.43135894159147
resnet101,0,26,4,0,bert,0,12,4,64,12310.0,12310.908163265307,133.60817574998413
resnet101,0,11,4,0,bert,0,12,4,32,10773.0,10848.07142857143,292.5120004515426
resnet101,0,35,4,0,bert,0,3,4,64,16178.5,17325.11224489796,2072.4264536452024
resnet101,10,35,4,0,bert,0,12,4,16,12589.5,13596.540816326531,2140.333848498384
resnet101,0,35,4,0,bert,6,12,4,64,16340.0,16348.602040816326,177.86401247754023
resnet101,0,35,4,0,bert,4,12,4,16,16242.5,16263.020408163266,175.04978764607355
resnet101,0,35,4,0,bert,9,12,4,16,16265.5,16280.622448979591,255.22177292228486
resnet101,0,35,4,0,bert,0,11,4,8,16377.5,16402.84693877551,171.75916646903917
resnet101,0,35,4,0,bert,7,12,4,16,16238.0,16260.755102040815,189.1177724639445
resnet101,25,35,4,0,bert,0,12,4,64,10548.0,10636.072164948453,345.01977374747133
resnet101,28,35,4,0,bert,0,12,4,32,10733.0,10929.57142857143,796.5111424204938
resnet101,8,20,4,0,bert,0,12,4,64,10917.5,10962.92857142857,391.0592170304771
resnet101,32,35,4,0,bert,0,12,4,16,10656.5,10718.785714285714,172.494321113266
resnet101,0,35,4,0,bert,0,5,4,8,16052.0,16088.959183673469,230.97216540347526
resnet101,8,15,4,0,bert,0,12,4,8,10715.0,10987.877551020409,723.6564082844463
resnet101,2,35,4,0,bert,0,7,4,32,15733.5,16444.29591836735,1512.7723988755436
resnet101,0,35,4,0,bert,1,12,4,64,16282.0,16308.387755102041,190.43144530320234
resnet101,0,35,4,0,bert,1,12,4,16,16285.0,16349.0,303.61929034464816
resnet101,0,2,4,0,bert,3,12,4,16,8128.0,8160.602040816327,157.8375385238367
resnet101,29,35,4,0,bert,0,12,4,32,10710.0,10767.530612244898,213.55380739927628
resnet101,0,35,4,0,bert,0,12,4,32,16661.5,18442.5,2441.2830277189437
resnet101,0,35,4,0,bert,0,1,4,32,16153.0,16169.918367346938,234.6613136237419
resnet101,0,16,4,0,bert,3,12,4,32,8287.5,8512.612244897959,907.3661326198883
resnet101,1,35,4,0,bert,0,10,4,16,16202.5,16428.336734693876,893.4901863704818
resnet101,0,35,4,0,bert,0,9,4,32,16149.5,16354.938775510203,871.6856273830927
resnet101,0,21,4,0,bert,1,12,4,8,12698.5,12165.540816326531,1790.8335430592854
resnet101,0,35,4,0,bert,0,4,4,16,16061.5,16287.734693877552,1026.8081070951546
resnet101,0,9,4,0,bert,0,12,4,64,10689.0,11052.959183673469,1071.0261045844657
resnet101,7,35,4,0,bert,0,3,4,8,13214.5,14606.244897959185,1920.7174576886334
resnet101,0,35,4,0,bert,1,12,4,8,16105.5,16133.836734693878,189.99805014453577
resnet101,0,21,4,0,bert,0,12,4,64,10758.5,11273.459183673469,1441.9219399770184
resnet101,7,17,4,0,bert,0,12,4,8,10692.5,10899.459183673469,690.3492338378873
resnet101,0,34,4,0,bert,0,12,4,16,16228.0,17566.275510204083,2181.402927067023
resnet101,26,35,4,0,bert,0,12,4,64,10750.5,11014.673469387755,991.9277847265158
resnet101,27,35,4,0,bert,0,5,4,16,4844.5,5030.755102040816,725.5875038472446
resnet101,27,35,4,0,bert,0,12,4,16,10670.5,10842.459183673469,676.2060754661205
resnet101,0,35,4,0,bert,11,12,4,64,16062.5,17532.877551020407,2277.374989357068
resnet101,32,35,4,0,bert,0,12,4,8,10663.0,10811.030927835052,617.5473679166552
resnet101,0,35,4,0,bert,0,2,4,16,16217.0,17304.561224489797,2098.5820434737207
resnet101,22,35,4,0,bert,0,10,4,8,9064.5,9390.183673469388,1063.5728518357432
resnet101,0,35,4,0,bert,0,7,4,8,16106.5,16170.622448979591,411.15135788159574
resnet101,0,35,4,0,bert,0,8,4,16,16057.5,16149.969387755102,400.7786414856132
resnet101,31,34,4,0,bert,0,12,4,16,10619.5,10703.663265306122,247.2053572448669
resnet101,0,33,4,0,bert,0,12,4,16,15359.5,16602.071428571428,1804.8964821353302
resnet101,25,35,4,0,bert,0,12,4,32,10809.0,11039.591836734693,704.6503668665744
resnet101,0,7,4,0,bert,0,12,4,8,10661.0,10692.816326530612,196.86332910343992
resnet101,0,28,4,0,bert,0,12,4,32,13129.5,13149.285714285714,131.447436534261
resnet101,0,33,4,0,bert,0,12,4,8,15705.0,16203.448979591836,1533.587019166536
resnet101,0,35,4,0,bert,5,11,4,16,16191.5,16209.530612244898,200.1877284298687
resnet101,0,13,4,0,bert,0,12,4,8,10798.5,10898.367346938776,282.789977153851
resnet101,0,35,4,0,bert,8,12,4,64,16006.5,16513.418367346938,1430.5127946233154
resnet101,29,35,4,0,bert,0,12,4,16,10970.5,11146.908163265307,505.6159930049095
resnet101,10,35,4,0,bert,0,12,4,64,11952.0,12846.65306122449,1278.5719241981546
resnet101,0,35,4,0,bert,2,2,4,32,15898.5,15917.80612244898,249.65795614111008
resnet101,0,35,4,0,bert,0,4,4,64,15945.5,15969.244897959185,210.41897278197672
resnet101,0,14,4,0,bert,7,12,4,64,6812.5,6829.928571428572,108.77755339429628
resnet101,0,16,4,0,bert,0,12,4,64,10738.5,10982.183673469388,972.9706494192943
resnet101,4,8,4,0,bert,0,12,4,16,10523.5,10591.673469387755,211.50243765229115
resnet101,0,35,4,0,bert,0,12,8,8,16196.0,16861.469387755104,1418.6880919089
resnet101,0,35,4,0,bert,0,12,8,16,16135.0,16150.010204081633,212.52493226596314
resnet101,18,35,4,0,bert,0,12,8,32,10843.5,10956.326530612245,535.5170451280308
resnet101,0,35,4,0,bert,3,12,8,64,16166.5,16158.051020408164,184.1540156460092
resnet101,0,35,4,0,bert,0,12,8,32,16188.0,16402.479591836734,933.6150304561892
resnet101,0,35,4,0,bert,10,12,8,8,16003.0,16033.42857142857,210.9782849837724
resnet101,0,13,4,0,bert,0,12,8,32,10665.5,10777.142857142857,554.8400762418678
resnet101,17,35,4,0,bert,0,12,8,16,10797.0,11011.132653061224,695.456605811197
resnet101,0,35,4,0,bert,1,10,8,16,16130.0,16161.540816326531,183.90559736503604
resnet101,7,35,4,0,bert,0,12,8,32,13275.5,13812.07142857143,1398.6770735671794
resnet101,0,14,4,0,bert,0,12,8,32,10636.5,10699.397959183674,205.27590889177736
resnet101,1,35,4,0,bert,0,12,8,64,16171.0,16210.489795918367,301.03953380957273
resnet101,0,22,4,0,bert,0,12,8,8,10803.0,10889.897959183674,332.8298422217967
resnet101,23,35,4,0,bert,0,6,8,8,5772.0,6243.5,1015.2690429594693
resnet101,0,30,4,0,bert,0,12,8,8,14094.5,14114.275510204081,194.1966066987555
resnet101,2,35,4,0,bert,0,12,8,16,15488.5,15497.040816326531,170.09366677476453
resnet101,0,35,4,0,bert,0,0,8,32,15949.5,15981.418367346938,227.05361784593146
resnet101,0,13,4,0,bert,0,12,8,16,10817.0,11106.244897959185,1216.439426687782
resnet101,0,35,4,0,bert,9,11,8,32,15969.0,16074.336734693878,628.838692269695
resnet101,0,12,4,0,bert,0,12,8,16,10754.0,10815.173469387755,247.33770294099244
resnet101,9,35,4,0,bert,0,12,8,8,12032.0,12057.530612244898,229.16579881955496
resnet101,0,35,4,0,bert,0,2,8,64,16009.5,16385.80612244898,1102.1558804726646
resnet101,0,8,4,0,bert,5,12,8,8,6474.5,6504.551020408163,98.27430607057292
resnet101,0,35,4,0,bert,11,12,8,16,16164.0,16482.244897959183,1135.4510571972248
resnet101,0,35,4,0,bert,6,12,8,64,16320.5,16349.612244897959,193.88828219495747
resnet101,0,28,4,0,bert,0,12,8,8,13369.0,13731.540816326531,1132.7768046488036
resnet101,6,35,4,0,bert,0,12,8,64,13649.5,13726.091836734693,365.8425301576303
resnet101,0,35,4,0,bert,2,10,8,32,16209.5,16679.581632653062,1499.0198357012844
resnet101,34,35,4,0,bert,0,12,8,32,10956.0,10934.275510204081,377.1696089162617
resnet101,0,31,4,0,bert,0,12,8,32,14589.5,15357.816326530612,1760.7966329450394
resnet101,0,35,4,0,bert,4,12,8,16,16115.5,16123.112244897959,193.67866732449676
resnet101,25,35,4,0,bert,0,12,8,32,10846.5,10962.112244897959,317.42490298295115
resnet101,0,15,4,0,bert,0,12,8,32,10741.5,10800.867346938776,170.08963049864428
resnet101,0,23,4,0,bert,0,12,8,32,13272.0,13131.112244897959,2325.3626308496714
resnet101,0,35,4,0,bert,9,10,8,32,16236.5,16260.673469387755,264.67137018212946
resnet101,0,4,4,0,bert,0,12,8,64,10703.5,10738.285714285714,178.57577137576357
resnet101,25,25,4,0,bert,0,12,8,8,10466.5,10523.102040816326,207.7316994958326
resnet101,0,13,4,0,bert,0,12,8,64,10793.0,10852.938775510203,212.35721812148637
resnet101,26,35,4,0,bert,0,12,8,64,10725.5,10771.959183673469,178.52215996714136
resnet101,0,35,4,0,bert,0,12,8,64,16246.0,17939.34693877551,2326.820547275901
resnet101,3,27,4,0,bert,0,12,8,64,14207.0,13789.734693877552,2085.357941922487
resnet101,0,35,4,0,bert,0,11,8,64,16121.5,16297.469387755102,781.1035260774629
resnet101,30,35,4,0,bert,0,12,8,64,10679.0,10751.244897959185,198.34241990858553
resnet101,0,26,4,0,bert,0,12,8,8,14913.5,13796.010204081633,1660.5915130956394
resnet101,28,35,4,0,bert,0,6,8,8,5649.5,5845.561224489796,995.5616204580773
resnet101,0,35,4,0,bert,0,11,8,16,16208.5,16676.673469387755,1400.8960017301333
resnet101,1,30,4,0,bert,0,12,8,32,13918.5,13942.224489795919,162.29543045689448
resnet101,0,27,4,0,bert,0,12,8,16,12887.0,13425.948979591836,1387.5259024789336
resnet101,0,1,4,0,bert,0,12,8,64,10646.0,10715.92857142857,215.74920483690104
resnet101,0,35,4,0,bert,0,5,8,16,16087.0,17154.04081632653,1995.5532500648112
resnet101,30,35,4,0,bert,0,12,8,32,10650.0,10774.255102040815,408.73491512386863
resnet101,0,35,4,0,bert,1,12,8,64,16253.0,17709.969387755104,2245.1282652967334
resnet101,0,35,4,0,bert,10,11,8,32,15910.0,15918.867346938776,219.7475192103058
resnet101,25,35,4,0,bert,0,6,8,64,5651.0,5758.173469387755,405.4868080974084
resnet101,0,35,4,0,bert,0,9,8,64,16101.5,16126.163265306122,192.15983429392418
resnet101,0,24,4,0,bert,0,12,8,32,11544.5,12418.775510204081,1770.8359292661312
resnet101,0,2,4,0,bert,0,12,8,8,10496.0,10534.020408163266,142.59110797417486
resnet101,0,35,4,0,bert,9,12,8,16,16069.5,17021.173469387755,1909.7076441787895
resnet101,0,35,4,0,bert,11,12,8,8,15941.0,16269.959183673469,1192.679917701782
resnet101,23,35,4,0,bert,0,12,8,8,10708.5,10827.295918367347,468.1999008182268
resnet101,0,35,4,0,bert,6,12,8,8,16134.5,17172.34693877551,1864.926808773595
resnet101,15,35,4,0,bert,0,12,8,32,10663.5,10773.081632653062,552.4643062340232
resnet101,0,34,4,0,bert,7,12,8,64,15859.5,15887.632653061224,203.3040543757412
resnet101,0,25,4,0,bert,0,12,8,64,12529.0,13796.275510204081,2304.0807666390883
resnet101,19,35,4,0,bert,0,1,8,8,7525.0,7526.734693877551,108.45873390188623
resnet101,0,35,4,0,bert,0,10,8,32,16193.0,16252.102040816326,405.40049459299286
resnet101,0,35,4,0,bert,10,12,8,32,16003.0,16423.744897959183,1284.7009761762674
resnet101,0,33,4,0,bert,0,12,16,16,15545.0,15809.612244897959,1001.7840884392517
resnet101,5,35,4,0,bert,0,12,16,8,14025.5,15125.132653061224,2026.6155794557983
resnet101,0,24,4,0,bert,0,12,16,32,12642.0,13178.714285714286,2124.748835096727
resnet101,0,35,4,0,bert,0,3,16,64,16220.0,16336.551020408164,605.2350887903314
resnet101,0,35,4,0,bert,0,12,16,8,16358.5,16641.530612244896,1073.0814793424536
resnet101,0,35,4,0,bert,10,12,16,64,15954.5,16315.510204081633,1207.9893080086526
resnet101,0,1,4,0,bert,0,12,16,8,10676.0,10876.92857142857,427.44170744711624
resnet101,0,35,4,0,bert,2,12,16,32,16151.0,16701.367346938776,1332.6056675011653
resnet101,0,35,4,0,bert,0,12,16,16,16138.5,16602.948979591838,1456.050146117627
resnet101,0,35,4,0,bert,0,2,16,16,16183.0,16677.938775510203,1515.497398083712
resnet101,0,35,4,0,bert,0,12,16,64,16350.5,17507.88775510204,2064.850520273696
resnet101,0,35,4,0,bert,0,4,16,32,16199.5,17094.73469387755,1822.9859871113927
resnet101,0,35,4,0,bert,10,12,16,16,15880.5,15911.367346938776,212.36699980751948
resnet101,0,35,4,0,bert,1,12,16,16,16071.5,16448.622448979593,1243.2370808047353
resnet101,0,0,4,0,bert,0,12,16,8,11079.0,10975.765306122448,403.2005071926579
resnet101,0,35,4,0,bert,10,11,16,32,15958.5,16329.683673469388,1251.4919227028943
resnet101,25,35,4,0,bert,0,12,16,64,11050.5,11112.459183673469,253.58849714655415
resnet101,12,35,4,0,bert,0,8,16,16,12973.5,12285.581632653062,1536.556286937757
resnet101,22,35,4,0,bert,0,10,16,8,9244.0,9354.295918367347,364.02896299842354
resnet101,0,35,4,0,bert,0,9,16,16,15980.5,16000.704081632653,222.4870649385553
resnet101,0,8,4,0,bert,0,12,16,64,11671.0,11683.030612244898,62.11731069017926
resnet101,0,35,4,0,bert,5,12,16,32,15909.0,16494.19587628866,1372.126655805004
resnet101,13,14,4,0,bert,0,12,16,8,10909.5,10937.755102040815,352.083392870487
resnet101,0,35,4,0,bert,8,12,16,64,16044.0,16833.73469387755,1797.6281513230115
resnet101,19,20,4,0,bert,0,12,16,32,10771.0,10784.540816326531,221.1695336608136
resnet101,1,35,4,0,bert,0,12,16,8,16056.0,16734.85714285714,1431.97039218052
resnet101,12,35,4,0,bert,0,5,16,32,10618.5,10615.316326530612,136.69298213916272
resnet101,0,35,4,0,bert,0,7,16,32,16011.0,16041.459183673469,198.1794779407914
resnet101,13,35,4,0,bert,0,12,16,16,10835.0,11198.081632653062,1271.943641042783
resnet101,0,35,4,0,bert,4,12,16,32,16046.5,16064.448979591836,183.46529018601967
resnet101,31,35,4,0,bert,0,12,16,64,10889.0,10957.530612244898,224.41312141425792
resnet101,4,9,4,0,bert,0,12,16,64,10862.5,10926.602040816326,291.1518553143324
resnet101,9,35,4,0,bert,0,4,16,32,12410.5,13597.326530612245,1773.6007233960017
resnet101,3,28,4,0,bert,0,12,16,32,12039.0,12886.632653061224,1729.4513485776472
resnet101,0,35,4,0,bert,2,12,16,64,16025.0,16028.775510204081,188.62897014997918
resnet101,0,35,4,0,bert,3,12,16,32,16053.0,16286.540816326531,891.7948442620617
resnet101,0,35,4,0,bert,0,12,16,32,16038.0,16070.649484536083,212.4811230541986
resnet101,0,35,4,0,bert,8,11,16,8,15915.0,15969.724489795919,225.5533685257463
resnet101,0,22,4,0,bert,0,12,16,16,10812.0,11131.051020408164,1094.4566853797496
resnet101,0,20,4,0,bert,0,12,16,32,10827.5,10870.244897959185,171.60503187192705
resnet101,0,35,4,0,bert,0,1,16,32,15931.5,15941.612244897959,232.2536716896587
resnet101,0,19,4,0,bert,2,12,16,64,11304.5,11336.948979591836,147.99457880646045
resnet101,0,28,4,0,bert,0,12,16,16,13120.0,13138.163265306122,129.54557104391054
resnet101,0,6,4,0,bert,0,12,16,16,10680.0,10809.42857142857,626.6521347280193
resnet101,0,20,4,0,bert,0,12,16,64,12877.0,13127.5,1004.3686437005985
resnet101,0,35,4,0,bert,11,12,16,64,15871.0,15871.489795918367,206.4043606611991
resnet101,0,5,4,0,bert,3,12,16,16,8154.5,8294.091836734693,590.0458143183338
resnet101,16,35,4,0,bert,0,12,16,32,10952.0,11303.714285714286,1020.0388648057906
resnet101,0,35,4,0,bert,6,12,16,8,16168.5,16663.826530612245,1528.2632601608113
resnet101,0,35,4,0,bert,9,12,16,8,16019.0,16095.520408163266,578.3512496319635
resnet101,0,35,4,0,bert,2,9,16,32,16035.5,16077.244897959185,325.7551058764565
resnet101,0,18,4,0,bert,0,12,16,16,10828.0,10922.744897959185,632.5965814979944
resnet101,12,35,4,0,bert,0,12,16,16,10855.5,11205.234693877552,954.7521614622001
resnet101,0,8,4,0,bert,0,12,16,16,10690.0,10699.775510204081,125.29626365524307
resnet101,2,35,4,0,bert,0,12,16,16,15577.0,16711.316326530614,1674.8688501621998
resnet101,0,35,4,0,bert,5,12,16,64,16059.0,16669.744897959183,1772.8905102835768
resnet101,0,13,4,0,bert,9,12,16,8,6407.0,6421.622448979592,67.32733248930147
resnet101,0,35,4,0,bert,0,6,16,32,16202.5,16201.040816326531,186.98144174895347
resnet101,0,35,4,0,bert,1,7,16,16,16139.0,16155.918367346938,160.95852384180978
resnet101,0,35,4,0,bert,3,6,16,8,16155.0,16182.867346938776,215.21202823504754
resnet101,0,35,4,0,bert,0,11,16,32,16257.5,16274.030612244898,180.73667021622825
resnet101,31,34,4,0,bert,0,12,16,16,10637.5,10675.132653061224,248.5694021984359
resnet101,0,35,4,0,bert,9,12,16,32,16158.0,17485.091836734693,2269.100334560089
resnet101,10,26,4,0,bert,0,12,16,64,11249.0,11274.479591836734,153.666298244475
resnet101,0,35,4,0,bert,0,1,16,8,16089.5,16107.122448979591,235.4380747607823
resnet101,1,35,4,0,bert,0,9,16,32,16121.0,16194.173469387755,388.61890533251324
resnet101,0,30,4,0,bert,0,12,16,32,14233.5,14264.561224489797,278.564324683287
resnet101,0,35,4,0,bert,9,9,16,8,16038.5,16134.448979591836,692.8977620265546
resnet101,0,35,4,0,bert,9,10,16,32,16099.5,16126.07142857143,285.4980342331982
resnet101,0,35,4,0,bert,0,1,16,64,16105.5,16131.397959183674,240.45555148661683
resnet101,34,35,4,0,bert,0,8,16,64,7434.0,7488.857142857143,185.26478568882575
resnet101,0,35,4,0,bert,1,12,32,16,16442.0,16947.0,1263.5230064209761
resnet101,0,6,4,0,bert,0,12,32,64,18944.0,18953.632653061224,47.444572979490125
resnet101,0,35,4,0,bert,0,3,32,8,16074.0,16887.98969072165,1810.506954663088
resnet101,10,35,4,0,bert,0,4,32,8,11473.5,11477.112244897959,140.43393992449097
resnet101,0,35,4,0,bert,2,12,32,64,20909.0,20914.877551020407,56.690218950139396
resnet101,0,35,4,0,bert,0,12,32,8,16105.0,16377.030612244898,1108.474484476914
resnet101,0,35,4,0,bert,0,9,32,16,16104.0,16089.612244897959,149.55523398840904
resnet101,0,14,4,0,bert,11,12,32,32,6779.5,6786.65306122449,108.76722026839987
resnet101,0,14,4,0,bert,0,12,32,32,12214.5,12313.132653061224,533.8884626646568
resnet101,0,35,4,0,bert,0,12,32,32,16063.5,16103.0,189.30980978711233
resnet101,34,35,4,0,bert,0,12,32,8,10428.0,10478.551020408164,183.75461246183613
resnet101,0,22,4,0,bert,0,12,32,64,20788.0,20802.0,90.32153332092685
resnet101,0,35,4,0,bert,0,12,32,16,16283.5,16291.673469387755,137.30279182545922
resnet101,18,35,4,0,bert,0,12,32,16,10958.0,11016.938775510203,178.47350551252475
resnet101,0,35,4,0,bert,0,12,32,64,23285.0,23291.673469387755,43.03078525660534
resnet101,0,0,4,0,bert,6,12,32,16,5609.0,5648.469387755102,142.74111031197194
resnet101,0,35,4,0,bert,0,0,32,8,16121.0,16133.030612244898,209.76271599613247
resnet101,0,35,4,0,bert,9,12,32,8,16179.5,16201.826530612245,210.38157876554143
resnet101,0,6,4,0,bert,0,12,32,8,10638.5,10768.438775510203,550.4618295971108
resnet101,12,35,4,0,bert,0,12,32,8,13052.0,12650.867346938776,2113.570871615603
resnet101,0,35,4,0,bert,0,5,32,32,16038.5,16036.948979591836,176.20664888477867
resnet101,0,35,4,0,bert,0,11,32,16,16061.5,16077.795918367347,199.05485651374502
resnet101,0,35,4,0,bert,4,6,32,64,15976.0,15978.826530612245,193.51085111747156
resnet101,0,13,4,0,bert,6,12,32,8,6472.5,6944.255102040816,970.4508452704928
resnet101,0,35,4,0,bert,0,3,32,16,16108.5,16135.520408163266,201.20398977623236
resnet101,25,35,4,0,bert,0,1,32,32,4792.0,4802.744897959184,59.34047578007708
resnet101,0,35,4,0,bert,0,8,32,32,16213.0,16234.102040816326,174.8658080133495
resnet101,0,35,4,0,bert,0,6,32,8,16139.5,16147.459183673469,212.2850494301907
resnet101,0,25,4,0,bert,0,12,32,16,12105.0,13378.051020408164,2217.647725896164
resnet101,13,35,4,0,bert,0,12,32,64,19331.0,19336.11224489796,72.56620940921235
resnet101,0,21,4,0,bert,0,12,32,64,20686.5,20694.571428571428,49.51046065515563
resnet101,0,6,4,0,bert,0,12,32,32,11309.0,11375.581632653062,393.4762634095253
resnet101,0,32,4,0,bert,4,12,32,8,15209.0,16362.204081632653,1677.7056974720801
resnet101,0,35,4,0,bert,0,11,32,32,15862.5,16167.469387755102,993.1438661436765
resnet101,0,18,4,0,bert,0,12,32,16,10800.5,10903.714285714286,642.7612785665374
resnet101,29,35,4,0,bert,0,3,32,64,5252.5,5268.642857142857,105.06123093176646
resnet101,13,35,4,0,bert,0,12,32,16,10892.5,10976.591836734693,363.73790285613273
resnet101,0,35,4,0,bert,0,9,32,32,16012.5,16054.724489795919,187.46971350562885
resnet101,8,27,4,0,bert,0,12,32,32,11512.5,11581.15306122449,332.4303932677936
resnet101,17,35,4,0,bert,0,12,32,16,10967.5,11035.84693877551,331.4974790448306
resnet101,0,19,4,0,bert,7,12,32,16,9056.5,9055.724489795919,103.9283289749008
resnet101,0,35,4,0,bert,7,12,32,64,15988.0,16022.265306122448,199.4215385078168
resnet101,0,35,4,0,bert,0,4,32,8,15998.0,16001.367346938776,217.87083740354157
resnet101,0,35,4,0,bert,7,9,32,16,15956.5,16272.459183673469,1122.4809363261634
resnet101,0,35,4,0,bert,10,12,32,8,15968.0,15990.551020408164,209.86186528037618
resnet101,0,23,4,0,bert,0,12,32,16,11024.5,11875.908163265307,1706.4378106951615
resnet101,25,35,4,0,bert,0,12,32,64,18042.0,18052.479591836734,40.921834297626276
resnet101,0,7,4,0,bert,9,12,32,16,4120.5,4102.34693877551,97.59203945045053
resnet101,0,35,4,0,bert,0,11,32,8,16237.0,16257.551020408164,151.81521544896583
resnet101,5,5,4,0,bert,0,12,32,32,11581.5,11416.458333333334,450.77343063216233
resnet101,0,35,4,0,bert,11,12,32,32,16102.5,16115.683673469388,212.31900320319778
resnet101,0,35,4,0,bert,0,10,32,16,16209.5,16214.908163265307,209.97847735844084
resnet101,0,35,4,0,bert,0,9,32,8,16194.5,16500.255102040817,1301.8411554819668
resnet101,0,35,4,0,bert,5,5,32,64,15553.0,15755.07142857143,721.0422763511958
resnet101,13,35,4,0,bert,0,12,32,8,10656.0,11023.581632653062,1102.3701267711015
resnet101,0,35,4,0,bert,5,12,32,16,16052.0,16070.602040816326,183.09374981228842
resnet101,0,10,4,0,bert,6,12,32,16,5691.0,6025.1122448979595,996.5137073988175
resnet101,0,35,4,0,bert,9,12,32,64,16139.0,16443.35714285714,1211.8392687420662
resnet101,0,35,4,0,bert,0,2,32,32,15870.5,15963.459183673469,214.91674554976154
resnet101,0,35,4,0,bert,6,12,32,32,15887.0,15915.285714285714,144.52116574031214
resnet101,0,35,4,0,bert,0,7,32,32,15926.0,15970.918367346938,145.81793746700149
resnet101,0,35,4,0,bert,2,12,32,8,15990.5,16045.469387755102,180.6800195678917
resnet101,0,35,4,0,bert,2,4,32,64,16080.0,16095.65306122449,180.43344083695118
resnet101,0,35,4,0,bert,0,7,32,16,16173.5,16183.19387755102,186.54154530768992
resnet101,0,35,4,0,bert,5,6,32,32,16075.5,16102.30612244898,194.14913309330785
resnet101,2,8,4,0,bert,0,12,32,8,10712.5,10797.938775510203,305.633928568767
resnet101,0,35,4,0,bert,0,8,32,16,16195.5,17331.571428571428,1857.501053368559
resnet101,28,35,4,0,bert,0,3,32,64,5361.5,5360.265306122449,33.66750720253609
resnet101,0,14,4,0,bert,0,12,32,8,10675.5,10727.979591836734,185.6543298599625
resnet101,0,35,4,0,bert,0,4,32,64,15940.0,15949.285714285714,164.99121807180018
resnet101,0,2,4,0,bert,0,12,32,8,10511.0,10543.030612244898,137.1163258623586
resnet101,0,35,8,0,bert,0,8,4,32,15695.0,16507.173469387755,1550.840614881334
